gamma,n_neurons,mean_quad_perturbation_approximation_error,perturbation_approximation_std_deviation,perturbation_approximation_correlation_coefficient
0.4,2,52.587309410601435,4.960427057191445,0.4602762694835659
0.405,2,53.181669753874395,5.032998747568975,0.4526660601548092
0.41000000000000003,2,56.534194472372555,5.015409978878683,0.4460690832579221
0.41500000000000004,2,19.159180126149852,4.375003936400283,0.5945418900802952
0.42000000000000004,2,23.780345938992333,4.698815491728306,0.5232888832441358
0.425,2,46.2067584352562,4.826120893776558,0.4836007332481005
0.43,2,33.820122377764385,4.742977314148422,0.4965746312153357
0.435,2,49.22543616830973,4.938119923953831,0.46353168721633803
0.44,2,45.26196963432797,4.803140289933194,0.5071300277574234
0.445,2,21.372260957814415,4.547843592608835,0.5479362117692529
0.45,2,46.285360186539826,4.831178570869253,0.49699853343139627
0.455,2,45.72042148158242,4.914014708125497,0.4843844419790622
0.46,2,23.858762395599378,4.6275418360054115,0.535062607936743
0.465,2,45.03763533055657,4.905119047642563,0.4884127785143717
0.47000000000000003,2,48.647227386658315,4.880886658271034,0.5066005086661357
0.47500000000000003,2,17.64506857539746,4.1957541276922,0.6257493403752066
0.48000000000000004,2,53.66848558022529,4.9921800749778935,0.4926087216371494
0.485,2,39.49531371887053,4.779616594698744,0.5200902520517087
0.49,2,52.636057405337645,4.932640450009029,0.48624543706195905
0.495,2,19.359431360066637,4.367584669619545,0.6287602396348828
0.005,4,69.99810790712942,4.712474616220497,0.44210046389964386
0.01,4,22.03403009265036,4.243406647499895,0.4685926339902365
0.015,4,57.58278697373805,5.510456027815472,-0.1795945880931273
0.02,4,69.27309213710669,4.4844425324716255,0.46108604563110117
0.025,4,196.817028780908,6.601986390514611,-0.18930596991750778
0.030000000000000002,4,30.02572859873037,4.189842815631772,0.47860026217879226
0.034999999999999996,4,36.21360391711092,4.200195428495604,0.4815093602750313
0.04,4,58.83766456906062,5.078070917747329,0.12648666081464258
0.045,4,61.08947431771264,5.0476457239837105,0.1668995535743434
0.049999999999999996,4,46.29959931377105,4.8780680932670215,0.24239519754096495
0.055,4,57.410882078361126,4.22829336417765,0.49952408632514644
0.06,4,30.550868241288455,4.656565900237139,0.3308105386604138
0.065,4,19.88602652873823,4.326362381003564,0.4487102200555011
0.07,4,23.82157231244298,4.554423500966351,0.3712858754632148
0.07500000000000001,4,27.264724156545586,4.566616861918718,0.36046107732239624
0.08,4,19.885655038138946,4.402653342090186,0.422109340059807
0.085,4,25.43090574218912,4.559328790346024,0.4110922950135396
0.09000000000000001,4,75.874213253254,5.0301956210351255,0.2713011627500022
0.095,4,32.129759134102756,4.619146255198195,0.3768797950574469
0.1,4,40.03327608274471,4.334325537173733,0.5103203954059956
0.10500000000000001,4,20.107229715937162,4.45931438542829,0.4740120037716617
0.11,4,51.374665792783794,4.929378922183398,0.33513494563647295
0.115,4,20.206144074602687,4.488576122687582,0.4773120702325648
0.12000000000000001,4,62.22228591714103,5.057225482820964,0.376558955447055
0.125,4,62.529417851282915,4.992678056326568,0.35875756370256673
0.13,4,21.822392567982387,4.579174508200138,0.46189362154576774
0.135,4,25.49961405666548,4.772464149695454,0.47641286003292355
0.14,4,22.40173932186695,4.664844412427115,0.47467874889927253
0.14500000000000002,4,21.11311025877479,4.574765637818528,0.48668387251704864
0.15,4,22.858581023160188,4.7487970644427495,0.48858441285547044
0.155,4,23.5022134236005,4.656745141147013,0.5131285511745176
0.16,4,43.71605451310678,5.0374390773914595,0.4122348780913268
0.165,4,49.71522709614004,5.054948981452383,0.4151433160194622
0.17,4,53.13267534843124,4.9905157061182175,0.42386318733603084
0.17500000000000002,4,45.116279581317244,4.976776145483085,0.42148696691569065
0.18000000000000002,4,27.84898423390135,4.714353712242742,0.5184897022931633
0.185,4,49.724464514747915,4.945399459831725,0.39836958214457746
0.19,4,23.6580246147932,4.699492595088402,0.5170644399359247
0.195,4,21.726667096703896,4.659875258474408,0.5208743307466129
0.2,4,23.53493739529014,4.7077497543342,0.521310158141027
0.20500000000000002,4,21.34508543927001,4.607882355109642,0.5326772220727136
0.21000000000000002,4,28.56224593914564,4.6933903989016095,0.5118195637062999
0.215,4,18.774483237142668,4.2193021305218945,0.6110263677800106
0.22,4,18.23381316499477,4.269999645216858,0.6148655481822229
0.225,4,24.401188154466197,4.548236991098685,0.5360978501737591
0.23,4,20.746691666621448,4.551398966046839,0.5641600511392942
0.23500000000000001,4,33.31052851116608,4.62855610175973,0.5525926704822337
0.24000000000000002,4,20.89132880120609,4.562074017696055,0.5618481342440663
0.245,4,26.543841805181774,4.664643695574997,0.5422953512303704
0.25,4,40.84933841585988,4.778669084381898,0.5336224745907758
0.255,4,27.96258960604472,4.705980824381306,0.5527772582778714
0.26,4,27.6750120179456,5.064769648234362,0.5219839578171349
0.265,4,18.516803433389235,4.296333477928595,0.6422454580328764
0.27,4,35.51247163390935,4.781159196664443,0.5451183109567183
0.275,4,19.4700015269355,4.4094998019784715,0.6262455260207069
0.28,4,23.233750936506528,4.727215895382456,0.5808093000982115
0.28500000000000003,4,38.03844508115095,4.860526888656621,0.5372510424430212
0.29000000000000004,4,26.608395800588315,4.813689841463736,0.5902054269326402
0.295,4,19.45580726167711,4.379246231991072,0.6175941129611358
0.3,4,40.07821801289645,4.692203072188624,0.5850245248396263
0.305,4,49.04871323631793,5.018670747866735,0.5426949828120238
0.31,4,32.71239373020979,4.776819280890343,0.5850332378834211
0.315,4,36.510288798560204,4.711878089151682,0.5931618085977529
0.32,4,22.224393685348687,4.673546591190498,0.6104144452975944
0.325,4,19.755352229180183,4.2826428659123685,0.6721062777236748
0.33,4,18.505125495195664,4.2372958626312185,0.6425929989397893
0.335,4,39.375669429592506,4.640150085593738,0.5946184224997121
0.34,4,39.84799275056859,4.575816654203643,0.5979983901998417
0.34500000000000003,4,23.279745550392644,4.537416426813283,0.6298826562617387
0.35000000000000003,4,16.728027428753776,4.048826746295118,0.6853375255004718
0.35500000000000004,4,19.06207505056458,4.15107000881276,0.6778526895915407
0.36,4,18.052574524791822,4.198162462909055,0.6678907678361395
0.365,4,17.71131023736177,4.116229295124148,0.6905188444071886
0.37,4,19.93655265327884,4.3231900726770345,0.6455103863001622
0.375,4,33.0475031635455,4.457111771381678,0.644275569087859
0.38,4,15.880171576289094,3.979539018100702,0.7015640479909643
0.385,4,40.80405968712195,4.453242182054373,0.6203381728727746
0.39,4,34.394471524192035,4.491165057835185,0.6417882732593493
0.395,4,19.22585161089593,4.201497598950806,0.6674263964619106
0.4,4,25.1451610573796,4.176890108530518,0.6740740602820481
0.405,4,15.492214077806537,3.9027246321996434,0.7113534493755839
0.41000000000000003,4,21.02914635160117,4.2304918057716705,0.7284370859549293
0.41500000000000004,4,24.32398977405051,4.2205701211692,0.683287007528642
0.42000000000000004,4,19.171921347359806,4.2512255217656865,0.6822336151815235
0.425,4,15.37800225236867,3.9206416277299083,0.7212870774683992
0.43,4,15.004514510945096,3.8613835633534994,0.7318916049068188
0.435,4,17.513077503545574,4.045802802058656,0.7218722387327667
0.44,4,16.35300331261683,3.875626896241367,0.7268738653225781
0.445,4,14.166375393289956,3.7385313064984613,0.730380726434166
0.45,4,15.974318970396471,3.9952495023086567,0.7319506810588483
0.455,4,29.48778722433297,4.104001079081438,0.680727351637445
0.46,4,16.2438443678641,3.737378784912766,0.7314036308860035
0.465,4,34.430397929221144,4.148583539953873,0.6759285591516941
0.47000000000000003,4,14.31238924566087,3.7557590516074106,0.741142061764395
0.47500000000000003,4,19.1111148041272,3.9315551346448157,0.7396368909763744
0.48000000000000004,4,17.534301913538783,4.1261368311303315,0.7073348804127524
0.485,4,17.78262263404664,4.095725941572311,0.7130905437405539
0.49,4,15.910811756390514,3.9569224874244466,0.7450093083721279
0.495,4,26.96192940439519,4.00183434343694,0.7009095351229375
0.005,6,586.711041653714,10.4307770882152,0.44357264254590667
0.01,6,322.8958600149936,7.204146106287371,0.4405177640245025
0.015,6,45.839787455722515,4.264711894488204,0.47265369926429474
0.02,6,90.84129588653568,4.460850779864312,0.4762182823662776
0.025,6,79.12380462351278,5.368008807429241,0.008027453782500995
0.030000000000000002,6,36.44465477349026,4.764086799226307,0.25832139542906624
0.034999999999999996,6,113.97569673516469,5.40351180226341,0.13071651053357977
0.04,6,22.475442508976382,4.530120692745752,0.3621906826369292
0.045,6,19.449085450804454,4.316343625353748,0.4551001092484811
0.049999999999999996,6,24.408902273108332,4.2272354839180855,0.48540764245482687
0.055,6,71.45806193203731,4.906667512268343,0.3004306950456477
0.06,6,19.67734619420025,4.406925708167484,0.43803352269546286
0.065,6,23.537506169348525,4.547510141722212,0.43211352629628175
0.07,6,20.37872050709636,4.47532560611937,0.4258231683074036
0.07500000000000001,6,22.629612037993763,4.581423109113768,0.4556052026563358
0.08,6,56.04509847034629,4.853571591131553,0.4051173982383493
0.085,6,26.221284641320235,4.701766038781807,0.4587197543611141
0.09000000000000001,6,20.790362225836795,4.557589581084243,0.5622167988163336
0.095,6,21.159541803458154,4.578598016004945,0.47439144810761813
0.1,6,18.318982315386407,4.2796405089500515,0.5858312410754681
0.10500000000000001,6,52.158198929732976,5.078328542910075,0.40965574590536263
0.11,6,26.37249606949176,4.8691973312748225,0.4811779967916882
0.115,6,22.08298748320334,4.589124348569476,0.47673663903550006
0.12000000000000001,6,56.96529483151217,5.103997448271137,0.4320279933021654
0.125,6,22.064763550122034,4.690633868458827,0.49995699592167675
0.13,6,22.447295237278066,4.720719187796533,0.5099850020838672
0.135,6,22.800487183834548,4.695730701515542,0.5264003138415483
0.14,6,21.14390194177205,4.573291192725172,0.5406089935542685
0.14500000000000002,6,42.05640085125162,4.894728233434919,0.4943864541699116
0.15,6,17.560622015709615,4.189445822233626,0.6222686056676581
0.155,6,43.73751971511954,4.836936585784874,0.49125514131177267
0.16,6,17.626307995176166,4.196623939038849,0.6295428237214268
0.165,6,18.58340328689135,4.305515340391771,0.6259569197531907
0.17,6,41.835273651841035,4.932733320594041,0.5155049183658512
0.17500000000000002,6,26.69175580539487,5.110329224835826,0.5251050603487422
0.18000000000000002,6,32.24860793662442,4.802708477449083,0.5422063434352318
0.185,6,52.1017972386664,5.10034974597924,0.5229342557658376
0.19,6,24.05561556049111,4.508359546398198,0.6069096365031661
0.195,6,22.92750205032843,4.716114497138754,0.6002620172778381
0.2,6,24.41248595674495,4.90331114801421,0.585118428899096
0.20500000000000002,6,26.128990305329722,5.106138434621861,0.5559271479860746
0.21000000000000002,6,18.739769497626156,4.3289158104346805,0.6660912683445482
0.215,6,25.77618203561981,4.70526809855095,0.6036276992159666
0.22,6,21.07747624789418,4.408433800159941,0.648295357310057
0.225,6,20.81953390125126,4.418323341561551,0.6345088105729009
0.23,6,17.464070207291382,4.08353443892035,0.6878590792789783
0.23500000000000001,6,42.87747976092758,4.5829577650489455,0.60032213027329
0.24000000000000002,6,16.315547085751025,3.9940405593193504,0.7082403699175716
0.245,6,16.533815205367045,4.060782604395494,0.6965775388724128
0.25,6,21.15600819749106,4.3862122936093915,0.6515459672685204
0.255,6,20.03249538272586,3.946402469350837,0.7006279135673255
0.26,6,20.073509944779925,4.008050234303376,0.6994908179113223
0.265,6,29.841125904257318,4.2702621196509645,0.6462341300885652
0.27,6,27.90447213141886,3.9735694519368874,0.7149235054645899
0.275,6,20.56611063239472,4.178468518617677,0.6918658551455293
0.28,6,28.23521663346459,3.864336897650113,0.7301171874887911
0.28500000000000003,6,14.725071665189086,3.8289046220446328,0.7215392378387793
0.29000000000000004,6,34.548347837186526,4.409449454000753,0.6637439295289931
0.295,6,25.608189686067607,4.2485019108436255,0.6922586083269394
0.3,6,14.589119584435506,3.818099409686866,0.7312139791409388
0.305,6,14.68828161768289,3.820393909365783,0.7368223549735881
0.31,6,18.689799686564207,4.142629637356805,0.6927858226766161
0.315,6,19.992657793829324,3.7433718711598063,0.7452580416415711
0.32,6,30.72161533611201,4.261095349925753,0.6870112147859422
0.325,6,38.394627477537504,4.343353063745947,0.6623980627304368
0.33,6,16.297310171309558,3.6652814221615655,0.7425972039813461
0.335,6,22.395146069000873,4.152445346072668,0.7105875167129411
0.34,6,19.33890679914257,4.072927422740359,0.7195519071197
0.34500000000000003,6,23.952364012307743,3.9012996754862113,0.7576856199248483
0.35000000000000003,6,14.891704966540637,3.8244673796803044,0.7516554478711732
0.35500000000000004,6,14.839882387278866,3.7594867399275658,0.7477985065761253
0.36,6,22.08528511379896,3.805562548007681,0.73417413277962
0.365,6,14.006838894820147,3.7315076004177925,0.7606662788397907
0.37,6,14.061301658251411,3.6820984811168125,0.7405672183446314
0.375,6,22.75754205968691,3.8138256763222773,0.7280549106317185
0.38,6,14.082823517560923,3.740374149064995,0.7656995537383338
0.385,6,14.462741913587124,3.4060327451873804,0.7750090524936865
0.39,6,13.409490189097909,3.528625821334669,0.7682946386203094
0.395,6,19.640352873806467,3.827348986993846,0.7472477341162185
0.4,6,12.991830892491274,3.5852472998068166,0.7781111717505426
0.405,6,13.258600271595776,3.377005593940824,0.7850450527611528
0.41000000000000003,6,13.75276577887503,3.564236460849206,0.7770063409829949
0.41500000000000004,6,17.977520234103395,3.5291860664612917,0.7656390602543371
0.42000000000000004,6,15.905294639489433,3.5374477385388428,0.7885238023163943
0.425,6,20.797434300827536,3.7030785865560314,0.7665175223988836
0.43,6,11.79707656192341,3.2670192407530676,0.7935254183210547
0.435,6,18.7156687831421,3.760467679026721,0.7616918973618731
0.44,6,14.873846284655775,3.2755344683759087,0.796570460933012
0.445,6,19.737891739533765,3.705035098775983,0.7721467479520576
0.45,6,11.741092068074304,3.2531131803977065,0.8029049181434771
0.455,6,12.100310399548238,3.17117600415609,0.8100677636608385
0.46,6,11.05919285881953,3.295394610431509,0.8024003560418329
0.465,6,11.339408042403683,3.233270660224585,0.8070380082770695
0.47000000000000003,6,10.53016573527468,3.117917943325399,0.8165522736415417
0.47500000000000003,6,19.399261416199053,3.3055172282034717,0.8237651900785975
0.48000000000000004,6,12.360648438088715,3.2806227912230357,0.8140302216261563
0.485,6,11.034375531646184,3.315411297525239,0.8138219538919612
0.49,6,10.181055321205454,3.166246739583927,0.8239701158801608
0.495,6,9.47773067528371,3.0684327619704814,0.8351172998910457
0.005,8,118.04916171899815,6.647870140767644,-0.33285719552096044
0.01,8,33.42058853492546,4.20518429483942,0.4740941036764076
0.015,8,361.3206003221059,6.80775160506703,0.44167346017624726
0.02,8,40.82915271692129,4.211075135311326,0.4824728683530468
0.025,8,124.61284042200994,5.507346738775171,0.09674495394756538
0.030000000000000002,8,55.708501070117855,4.177086860490245,0.505575726253098
0.034999999999999996,8,36.02587687131452,4.25151724811405,0.4980269647414418
0.04,8,54.66609788362461,4.907162367494067,0.28532026735170946
0.045,8,42.69476039225266,4.2053040086335525,0.5235005693695276
0.049999999999999996,8,23.046961387060612,4.573468059190492,0.4327784367077019
0.055,8,20.631414218922032,4.539878325914938,0.46469378010924245
0.06,8,60.529635978362045,5.026646798040224,0.3800481888567799
0.065,8,38.54752217464532,4.909695682087219,0.41829423747540384
0.07,8,39.395253188624615,4.891371921373721,0.41764262565515875
0.07500000000000001,8,25.04844375226246,4.7495289010113675,0.4686377629925151
0.08,8,64.41171854421813,4.599825063002112,0.5400726546289226
0.085,8,23.437361016108813,4.837278999144506,0.4987242715571242
0.09000000000000001,8,22.65062831863239,4.563730970828797,0.49376407311612847
0.095,8,22.014239477921983,4.525595831937007,0.5044196139673587
0.1,8,41.08814049881657,4.729645520627771,0.5043167352888662
0.10500000000000001,8,23.760151744822533,4.258767775392131,0.6103428040299372
0.11,8,24.80570874558449,4.308915020694056,0.6093820386360064
0.115,8,23.77661573824341,4.613269751742086,0.5424446337985602
0.12000000000000001,8,18.420276138632573,4.285823400198071,0.6249535011397659
0.125,8,21.571723621376883,4.548800458193952,0.5605558419100408
0.13,8,28.310029451272857,4.768716249987284,0.5404639407718859
0.135,8,47.208384042618384,4.858188445723476,0.5352199001523119
0.14,8,21.36127218959681,4.616462484057506,0.5876961317214409
0.14500000000000002,8,20.556487240982214,4.523168740703084,0.6322007803916789
0.15,8,24.277264068612517,4.870486257066995,0.5873396121179146
0.155,8,18.541497948371457,4.210991261153775,0.6662271760508274
0.16,8,47.59770820594295,4.885585844274471,0.5641419808065209
0.165,8,20.36701284316166,4.4586162915216985,0.6220492661604132
0.17,8,44.73112934983136,4.743087483752234,0.5811669032560397
0.17500000000000002,8,18.20642883770416,4.259965921874869,0.6601121440193247
0.18000000000000002,8,17.869082282177487,4.146559870194838,0.6848846541218366
0.185,8,17.03694013309853,4.106646603777267,0.6918309498592117
0.19,8,19.888418447656505,3.9862554742848557,0.6982888817300896
0.195,8,18.14830442514675,4.246258204926062,0.6758798964223958
0.2,8,23.686270869851008,4.3533879125528365,0.6532414024417956
0.20500000000000002,8,17.5263319785057,4.178692402560355,0.6936333013064713
0.21000000000000002,8,20.072317040882403,4.165552082040901,0.7069379199660283
0.215,8,20.653361147444134,4.023277398394328,0.7163840790156081
0.22,8,23.66459152221066,4.011104750398331,0.6991440415955112
0.225,8,16.99503800482981,3.97264587174598,0.7266722145839727
0.23,8,14.53540239816124,3.7820586025244167,0.7378137667169854
0.23500000000000001,8,26.687524792631844,4.168911363985366,0.6955944403639034
0.24000000000000002,8,16.289933448826726,3.7167670095653085,0.7467813736842795
0.245,8,30.259841003961327,4.199156536208535,0.6905828632503409
0.25,8,14.678918721273032,3.6307126021500387,0.747078942580214
0.255,8,16.7303199768161,3.9793601911058953,0.7226267315968524
0.26,8,14.66217920511403,3.6187707969465586,0.7481181179473335
0.265,8,26.339937310568104,3.8762500786301044,0.7097311402776675
0.27,8,15.672262385158648,3.9190102679802887,0.7373457381115261
0.275,8,17.606530359603692,3.7780334771577064,0.7311141410416748
0.28,8,19.160547484457364,3.7212397426808628,0.7439341967780596
0.28500000000000003,8,14.665400564999366,3.6385927456680514,0.7651198163928798
0.29000000000000004,8,15.457554446795175,3.8819710047237077,0.7652300020064363
0.295,8,13.91148943140014,3.659055968778537,0.7741998834097318
0.3,8,13.807761491588835,3.3629195393199156,0.7909878481630586
0.305,8,12.640530627946417,3.461966068342663,0.7824483358197597
0.31,8,15.332618560574256,3.557513022485174,0.7772540307589166
0.315,8,15.518107353322069,3.751543335590526,0.7795134349240204
0.32,8,11.488807162931353,3.251511336427987,0.7981915053138763
0.325,8,12.763830288830023,3.385029551122601,0.7781507053581574
0.33,8,12.242355739673625,3.2047287000377818,0.8095054294875899
0.335,8,12.402186758923719,3.3473545826534803,0.7936147069730648
0.34,8,11.948272109419644,3.447726971583156,0.7997908895638836
0.34500000000000003,8,10.501258598318614,3.180548680369625,0.8114054950457772
0.35000000000000003,8,11.041453250362974,3.3017406946547827,0.8106126759403413
0.35500000000000004,8,15.644707322522425,3.3520822936935053,0.8033809431096939
0.36,8,13.357807305673411,3.651981714331491,0.7847203009654725
0.365,8,8.990437973527872,2.99809474747589,0.8391561937021441
0.37,8,13.650647841958722,3.506866503980828,0.8041611243447222
0.375,8,10.386740775556667,3.1817357470885246,0.8247588481269368
0.38,8,11.723467510117269,3.332814430008747,0.8207627189926159
0.385,8,17.628010891101624,3.212371263520128,0.8085374837411712
0.39,8,9.824784016697164,3.044342000709656,0.8273638201195379
0.395,8,8.676523504763736,2.933465223217651,0.8452234588790913
0.4,8,10.735820370453123,3.1113099647136204,0.8274477559158837
0.405,8,9.240505169450005,3.005620127813711,0.8500165170845686
0.41000000000000003,8,12.316092884074617,3.1430737600274887,0.8207198116954117
0.41500000000000004,8,8.303732152138945,2.86509455019562,0.8511794586181528
0.42000000000000004,8,9.679241721624198,3.0430757669042108,0.8397916938701515
0.425,8,7.309480494020897,2.5376898520029973,0.876621300635618
0.43,8,10.036371752690172,3.162065065433504,0.8401269555671668
0.435,8,10.435731199514017,3.1027031432546286,0.8374047602245939
0.44,8,9.287721515455214,2.7787186880325145,0.8664195081746199
0.445,8,6.765277726652994,2.5942556462421673,0.873228549102304
0.45,8,14.76788177553137,3.059429088021077,0.8280925149074292
0.455,8,8.883704216377987,2.903528734744061,0.8550999824779953
0.46,8,28.634700230337657,3.040441266339379,0.8600164844180915
0.465,8,18.30570207011009,2.8666721359729563,0.864462289810094
0.47000000000000003,8,7.455263169270903,2.665235751582861,0.8695547439460312
0.47500000000000003,8,11.208074970629351,2.9563734705029976,0.8530246866924766
0.48000000000000004,8,6.97174197692883,2.6381657106952097,0.8702646906907783
0.485,8,8.56233549097367,2.867346003093833,0.8495568905737471
0.49,8,7.430680667399685,2.700578478249083,0.8675840617461763
0.495,8,10.109579522182251,3.041966580162852,0.8517800074725094
0.005,10,19.421033206584713,4.3964778763399135,0.44058249850024134
0.01,10,57.43400341933731,5.28920544719592,-0.04077415673398221
0.015,10,73.76250055645116,5.178773049583677,0.11451807015129016
0.02,10,19.34975947871354,4.3852857732155055,0.40768081643472837
0.025,10,120.60701938964466,5.373506745285857,0.17729094091156103
0.030000000000000002,10,54.48275434861354,4.184374232875356,0.513435846595917
0.034999999999999996,10,36.961165129130855,4.15841787119555,0.5105439167803816
0.04,10,19.19175195163536,4.379777326570074,0.45759665021299456
0.045,10,75.26898011000156,4.280954030814479,0.5344338551109667
0.049999999999999996,10,21.728776475482352,4.65741272321434,0.47925858386028636
0.055,10,55.253706131692404,5.040352017454335,0.37657305737964564
0.06,10,46.823330038573324,4.57030541496503,0.5360098586239943
0.065,10,53.74620801788811,5.236466782287297,0.4346972065094186
0.07,10,48.184765484717445,5.162329880139403,0.4305774547327739
0.07500000000000001,10,20.071134262635525,4.449270364080184,0.5889162135476322
0.08,10,18.689909506083257,4.2245148671845945,0.5962393650005321
0.085,10,19.11762971758192,4.28822406678306,0.6127452593372489
0.09000000000000001,10,21.186294457359665,4.599496489638806,0.544291852129188
0.095,10,21.281987142849175,4.602111112954109,0.5595558057269138
0.1,10,22.517000848830858,4.713403435106669,0.560198453196296
0.10500000000000001,10,42.61980636245998,4.972975395174433,0.5224478633803525
0.11,10,43.3518704188811,5.242780687023926,0.4958019603596428
0.115,10,19.79090930033396,4.4287042772791665,0.6320583147376052
0.12000000000000001,10,47.6241753669648,4.941073796721889,0.5585611015377746
0.125,10,23.522125623489956,4.552998940522903,0.621370077977784
0.13,10,33.19629705529615,4.601666079830485,0.5867015819014926
0.135,10,19.46831972263065,4.3318090765858726,0.6397951891423485
0.14,10,37.98864652330138,4.454880906808134,0.6093465325591699
0.14500000000000002,10,18.102606385925707,4.2476571526603175,0.663030034558349
0.15,10,17.86305201316466,4.146936520143796,0.7007952666487336
0.155,10,18.74629969767443,4.263674610515548,0.6697457592439667
